folio,CPTUtility_225,CPTUtility_100,CPTUtility_150,crraUtility_1,crraUtility_2,crraUtility_3,crraUtility_5,quadUtility_1,quadUtility_2,quadUtility_3,quadUtility_5
7899,-0.009225994,0.00448905,-0.000996968,0.881066689,-0.414340703,-0.085839109,-0.007368353,0.004802109,0.004542536,0.004282962,0.003763815
7900,-0.004514615,0.002419738,-0.000354003,0.578497303,-0.560740357,-0.157214874,-0.024716517,0.003148826,0.003107696,0.003066566,0.002984307
7901,-0.022787746,0.00022534,-0.008979895,0.843025007,-0.430406569,-0.092624907,-0.008579373,0.004594463,0.004145904,0.003697344,0.002800225
7902,-0.006449978,0.003409003,-0.00053459,0.638870928,-0.527888111,-0.139332929,-0.019413665,0.003477047,0.003385842,0.003294638,0.00311223
7903,-0.006863642,0.004493681,-4.92E-05,0.85784411,-0.424075357,-0.089919954,-0.008085598,0.004673553,0.004521962,0.004370371,0.00406719
7904,-0.004964759,0.002191937,-0.000670741,0.729382761,-0.482206535,-0.116261571,-0.013516753,0.003971839,0.003924143,0.003876448,0.003781057
7905,-0.009912202,0.00546299,-0.000687087,1.084128529,-0.338196386,-0.057188398,-0.003270513,0.005911339,0.005639427,0.005367515,0.00482369
7906,-0.014746908,0.001592181,-0.004943455,0.855411749,-0.425108117,-0.090358456,-0.00816465,0.004660993,0.004422604,0.004184215,0.003707436
7907,-0.00858971,0.004911112,-0.000489217,1.000261493,-0.367783256,-0.067632262,-0.004574123,0.005452818,0.005209849,0.004966881,0.004480944
7908,-0.014863679,0.001577565,-0.004998933,0.968098242,-0.379804648,-0.072125785,-0.005202129,0.00527872,0.005024034,0.004769349,0.004259978
7909,-0.015731826,0.00330488,-0.004309803,0.952558738,-0.385752719,-0.07440258,-0.005535744,0.005196789,0.004848103,0.004499417,0.003802044
7910,-0.017109617,0.006302404,-0.003062404,1.14526535,-0.318139488,-0.050606367,-0.002561004,0.006248743,0.005646366,0.005043989,0.003839234
7911,-0.01810392,0.002372644,-0.005817981,0.884204412,-0.413042654,-0.085302117,-0.007276451,0.004823297,0.00436786,0.003912424,0.003001551
7912,-0.003432289,0.002336873,2.92E-05,0.432960159,-0.648586332,-0.210332115,-0.044239599,0.002355525,0.002322516,0.002289507,0.002223489
7913,-0.004740288,0.003977568,0.000490426,0.695813514,-0.498668609,-0.124335191,-0.01545924,0.003787659,0.003695777,0.003603895,0.003420131
7914,-0.006040224,0.0019537,-0.00124387,0.59916239,-0.549271519,-0.150849601,-0.022755602,0.003261502,0.003209488,0.003157474,0.003053446
7915,-0.013922367,0.004064148,-0.003130458,0.871566664,-0.418295707,-0.087485649,-0.007653739,0.00475,0.004416341,0.004082682,0.003415364
7916,-0.017548511,0.000757414,-0.006564956,0.739836158,-0.477192093,-0.113856147,-0.012963222,0.004028553,0.003743196,0.00345784,0.002887127
7917,-0.011958404,0.004169456,-0.002281688,0.997796484,-0.368690963,-0.067966513,-0.004619447,0.005439389,0.005159032,0.004878674,0.004317959
7918,-0.019333684,0.001723054,-0.006699641,0.817551471,-0.441511385,-0.097466152,-0.009499651,0.004459862,0.003983443,0.003507023,0.002554184
7919,-0.005344457,0.005130466,0.000940497,0.84047509,-0.431505471,-0.093098486,-0.008667328,0.004578126,0.004412461,0.004246796,0.003915466
7920,-0.003670563,0.003272188,0.000495088,0.666528258,-0.513488186,-0.131835058,-0.017380483,0.003628548,0.003582171,0.003535793,0.003443038
7921,-0.01316561,0.003891833,-0.002931144,0.935722101,-0.392302481,-0.076950618,-0.005921398,0.005099673,0.004795948,0.004492224,0.003884775
7922,-0.016174272,0.003949511,-0.004100003,1.04699688,-0.350990234,-0.061597072,-0.003794199,0.005710771,0.005314976,0.004919181,0.00412759
7923,-0.017223621,0.005350131,-0.00367937,1.049013107,-0.350283271,-0.061349185,-0.003763722,0.005725066,0.00511698,0.004508895,0.003292724
7924,-0.012117183,0.002381231,-0.003418134,0.763606627,-0.465982766,-0.108569969,-0.011787438,0.004159569,0.003989458,0.003819347,0.003479125
7925,-0.004196501,0.00430321,0.000903326,0.760379315,-0.467489068,-0.109273014,-0.011940592,0.004140042,0.004059186,0.003978329,0.003816616
7926,-0.004592998,0.003489546,0.000256529,0.742760434,-0.47579869,-0.113192197,-0.012812473,0.004044773,0.003984595,0.003924417,0.003804061
7927,-0.00966282,0.002837056,-0.002162894,0.769738966,-0.463133946,-0.107246526,-0.011501817,0.004191876,0.004043567,0.003895258,0.00359864
7928,-0.006618285,0.003336915,-0.000645165,0.741400983,-0.476445955,-0.113500374,-0.012882335,0.004036779,0.003947487,0.003858195,0.003679611
7929,-0.006479063,0.002917,-0.000841425,0.67199293,-0.510689794,-0.130402033,-0.01700469,0.003658071,0.003580781,0.003503492,0.003348912
7930,-0.003427091,0.002175278,-6.57E-05,0.504974806,-0.60352078,-0.182118666,-0.033167209,0.002748043,0.002718855,0.002689668,0.002631294
7931,-0.007020599,0.00325917,-0.000852738,0.708533746,-0.492365601,-0.121211943,-0.014692335,0.003857698,0.003768409,0.00367912,0.003500542
7932,-0.009748806,0.002119106,-0.002628059,0.695998779,-0.498576232,-0.124289129,-0.015447788,0.00378987,0.003675265,0.00356066,0.003331451
7933,-0.001449517,0.002563274,0.000958158,0.489892811,-0.612692064,-0.187695783,-0.035229707,0.002665849,0.002650325,0.002634802,0.002603755
7934,-0.025374527,0.000276007,-0.009984207,0.814427926,-0.442892622,-0.098076937,-0.009619086,0.004439213,0.003885982,0.003332751,0.002226289
7935,-0.006075107,0.003585753,-0.000278591,0.704004155,-0.494600875,-0.122315013,-0.014960962,0.003831897,0.00373035,0.003628804,0.00342571
7936,-0.008412326,0.004923512,-0.000410824,1.038585294,-0.35395507,-0.062642096,-0.003924032,0.00566457,0.0054499,0.00523523,0.004805889
7937,-0.016394087,0.000829635,-0.006059853,0.802391726,-0.448255577,-0.100466531,-0.010093524,0.004371138,0.004103901,0.003836665,0.003302192
7938,-0.010482364,0.001766696,-0.003132928,0.747867703,-0.473374853,-0.112041876,-0.012553382,0.004073292,0.003924068,0.003774844,0.003476396
7939,-0.016926628,-0.000585929,-0.007122209,0.626979907,-0.534202709,-0.142686267,-0.020359371,0.003415218,0.00319574,0.002976262,0.002537305
7940,-0.003540357,0.0030406,0.000408217,0.661995429,-0.515821023,-0.133035664,-0.017698488,0.003604001,0.003562105,0.003520208,0.003436416
7941,-0.005701964,0.003403112,-0.000238918,0.74969828,-0.472509097,-0.111632423,-0.012461798,0.004083283,0.003998219,0.003913154,0.003743025
7942,-0.004733858,0.003219526,3.82E-05,0.604100445,-0.546565872,-0.149367126,-0.022310538,0.003288064,0.003231627,0.00317519,0.003062316
7943,-0.009471999,0.002001223,-0.002588066,0.779877384,-0.458462223,-0.105093805,-0.011044708,0.004248067,0.00412901,0.004009952,0.003771838
7944,-0.015552331,0.005652141,-0.002829647,1.077119337,-0.340575196,-0.057995732,-0.003363505,0.005874933,0.005404846,0.004934758,0.003994583
7945,-0.007464619,0.001413948,-0.002137479,0.65189842,-0.521055655,-0.135749498,-0.018427926,0.003549185,0.003484819,0.003420453,0.003291722
7946,-0.01016068,0.003988167,-0.001671372,0.675187984,-0.509060716,-0.129571406,-0.016788749,0.003679099,0.003394572,0.003110045,0.002540991
7947,-0.004843169,0.002332489,-0.000537774,0.536934795,-0.584537236,-0.17084189,-0.029186951,0.00292195,0.002870764,0.002819578,0.002717207
7948,-0.009426427,0.00427258,-0.001207023,0.872873348,-0.417749484,-0.087257316,-0.007613839,0.004756572,0.004548774,0.004340976,0.00392538
7949,-0.003436962,0.002983974,0.0004156,0.712495772,-0.490418695,-0.120255248,-0.014461325,0.003879667,0.003836783,0.0037939,0.003708134
7950,-0.014431718,0.002715633,-0.004143307,0.899162225,-0.406910416,-0.082788043,-0.00685386,0.004901723,0.004636027,0.004370332,0.003838941
7951,-0.0097082,0.00383121,-0.001584554,0.685540703,-0.50381774,-0.126916158,-0.016107711,0.003732956,0.003504221,0.003275486,0.002818017
7952,-0.006938825,0.003421466,-0.00072265,0.718956191,-0.487260598,-0.118711445,-0.014092407,0.003914587,0.003817085,0.003719583,0.003524578
7953,-0.014969445,0.00207637,-0.004741956,1.004635993,-0.366177902,-0.067043128,-0.004494781,0.005478943,0.005193295,0.004907648,0.004336353
7954,-0.012817682,0.002329484,-0.003729382,0.832504915,-0.434958387,-0.094594399,-0.0089481,0.004536761,0.004298615,0.004060468,0.003584176
7955,-0.007303898,0.003873396,-0.000597522,0.634422267,-0.530241738,-0.14057815,-0.019762216,0.003451716,0.003302741,0.003153767,0.002855817
7956,-0.010396677,0.003875422,-0.001833418,0.998453643,-0.368448754,-0.067877242,-0.00460732,0.005441692,0.005235856,0.005030021,0.00461835
7957,-0.004307665,0.003293819,0.000253225,0.686938508,-0.503113993,-0.126561845,-0.016017901,0.00374032,0.003679772,0.003619224,0.003498129
7958,-0.00935451,0.00412141,-0.001268958,0.922945494,-0.397346933,-0.078942292,-0.006231886,0.005028174,0.004830158,0.004632143,0.004236112
7959,-0.007928652,0.003555231,-0.001038322,0.642140757,-0.526164827,-0.138424712,-0.019161401,0.003493677,0.003332773,0.00317187,0.002850063
7960,-0.006015447,0.004187847,0.000106529,0.90428257,-0.40483222,-0.081944563,-0.006714911,0.004927514,0.004818556,0.004709598,0.004491681
7961,-0.021393552,0.006293411,-0.004781374,1.203443478,-0.30015884,-0.045047665,-0.002029292,0.006581478,0.005706196,0.004830913,0.003080349
7962,-0.013009301,0.002241715,-0.003858692,0.894132747,-0.408962118,-0.083625007,-0.006993142,0.004874222,0.004643699,0.004413175,0.003952129
7963,-0.015515669,0.001174772,-0.005501404,0.789074168,-0.454265174,-0.103178424,-0.010645787,0.004299547,0.004039434,0.003779321,0.003259095
7964,-0.007334312,0.005912333,0.000613675,0.925152307,-0.396471029,-0.078594639,-0.006177117,0.005042425,0.004761412,0.004480398,0.00391837
7965,-0.006130126,0.002197003,-0.001133848,0.590698685,-0.55394012,-0.153424828,-0.023539178,0.003215379,0.003160405,0.00310543,0.002995481
7966,-0.014290324,0.002193654,-0.004399938,0.86748877,-0.420004955,-0.088202081,-0.007779607,0.004727035,0.004482283,0.00423753,0.003748024
7967,-0.00718435,0.003710116,-0.00064767,0.611838929,-0.542352604,-0.147073173,-0.021630518,0.003328655,0.003200674,0.003072693,0.002816731
7968,-0.009723439,0.002460938,-0.002412813,0.718521736,-0.487472336,-0.118814639,-0.014116919,0.003912908,0.00378514,0.003657372,0.003401835
7969,-0.00701807,0.004676328,-1.43E-06,0.793398207,-0.452305154,-0.102289976,-0.010463239,0.004322144,0.004117599,0.003913055,0.003503966
7970,-0.010512387,0.004107702,-0.001740333,0.916792969,-0.399799156,-0.079919682,-0.006387156,0.004995171,0.004780297,0.004565423,0.004135675
7971,-0.004461512,0.003954107,0.00058786,0.820958184,-0.440009842,-0.096804331,-0.009371078,0.004471752,0.004400116,0.004328479,0.004185207
7972,-0.007758145,0.003183199,-0.001193338,0.746989318,-0.473790841,-0.112238881,-0.012597566,0.00406742,0.003961292,0.003855163,0.003642906
7973,-0.012493372,0.004133532,-0.00251723,0.913709963,-0.401033641,-0.080413991,-0.00646641,0.004979921,0.004711136,0.00444235,0.003904779
7974,-0.030341936,0.005886403,-0.008604932,1.224910476,-0.293784,-0.043154519,-0.001862313,0.006722144,0.005220317,0.003718491,0.000714839
7975,-0.015212268,0.005657384,-0.002690477,1.103193823,-0.331809648,-0.055048821,-0.003030373,0.006017381,0.005554893,0.005092405,0.00416743
7976,-0.011577177,0.002465577,-0.003151524,0.769900786,-0.463059008,-0.107211822,-0.011494375,0.004194992,0.004007056,0.003819121,0.00344325
7977,-0.026220026,0.003481909,-0.008398865,1.101327084,-0.332429629,-0.055254729,-0.003053085,0.006022836,0.005127126,0.004231417,0.002439999
7978,-0.001779456,0.001792727,0.000363854,0.432311693,-0.649007054,-0.210605078,-0.044354499,0.002352166,0.002341364,0.002330562,0.002308959
7979,-0.016066593,0.000776037,-0.005961015,0.782906521,-0.457075579,-0.104459042,-0.010911692,0.004265772,0.003998309,0.003730846,0.00319592
7980,-0.002584103,0.002553513,0.000498467,0.586556308,-0.556239508,-0.154701195,-0.02393246,0.003192795,0.003167198,0.003141601,0.003090408
7981,-0.02102435,0.00085951,-0.007894034,0.987391616,-0.372547171,-0.069395697,-0.004815763,0.005387683,0.004948271,0.004508859,0.003630036
7982,-0.015592367,0.001175274,-0.005531782,0.62273789,-0.536473619,-0.143901972,-0.020707778,0.003390539,0.003162979,0.002935418,0.002480298
7983,-0.007716831,0.003500249,-0.000986583,0.809672973,-0.445003571,-0.099014089,-0.00980379,0.004410184,0.004295444,0.004180704,0.003951224
7984,-0.004734324,0.002689752,-0.000279878,0.485644527,-0.615300491,-0.189297347,-0.035833486,0.002642086,0.002583961,0.002525836,0.002409586
7985,-0.015121444,0.001739145,-0.005005091,0.92066645,-0.398253536,-0.07930294,-0.006288956,0.005020779,0.004749151,0.004477522,0.003934265
7986,-0.017135076,0.000943119,-0.006288159,0.827284547,-0.437234967,-0.095587208,-0.009136914,0.004507345,0.004208458,0.003909572,0.003311799
7987,-0.003992504,0.001307499,-0.000812502,0.444576737,-0.641095571,-0.205501766,-0.042230976,0.002418929,0.002397042,0.002375155,0.002331381
7988,-0.018473456,0.002723033,-0.005755563,1.019802443,-0.360666185,-0.065040049,-0.004230208,0.005566152,0.005110739,0.004655327,0.003744503
7989,-0.004110948,0.004399148,0.00099511,0.865913905,-0.420666927,-0.088480332,-0.007828769,0.004717268,0.004635088,0.004552908,0.004388549
7990,-0.004720137,0.003873958,0.00043632,0.790807735,-0.453478357,-0.10282131,-0.010572222,0.004306788,0.004237417,0.004168047,0.004029306
7991,-0.009201349,0.00194063,-0.002516162,0.649275276,-0.522424253,-0.13646355,-0.0186223,0.00353488,0.003421516,0.003308152,0.003081425
7992,-0.002890679,0.00414287,0.00132945,0.799565318,-0.449524322,-0.101036058,-0.010208285,0.004354745,0.004303083,0.00425142,0.004148095
7993,-0.005045529,0.001769591,-0.000956457,0.520102034,-0.59445989,-0.17669128,-0.031219809,0.002830546,0.002795792,0.002761039,0.002691531
7994,-0.0068051,0.005298844,0.000457266,0.924052451,-0.39690733,-0.078767714,-0.006204353,0.005036903,0.004798724,0.004560546,0.004084188
7995,-0.017967455,0.005822046,-0.003693754,1.191467588,-0.30377512,-0.046139662,-0.002128868,0.006508083,0.005905926,0.005303768,0.004099454
7996,-0.024879452,0.006922487,-0.005798289,1.265793771,-0.282015352,-0.039766329,-0.001581361,0.006936284,0.005765596,0.004594908,0.002253532
7997,-0.026119619,0.001580242,-0.009499702,0.852982052,-0.426142257,-0.090798612,-0.008244388,0.004660352,0.003814975,0.002969597,0.001278843
7998,-0.018981639,0.001816858,-0.006502541,0.803887095,-0.44758577,-0.100166511,-0.01003333,0.004379968,0.004024178,0.003668387,0.002956805
7999,-0.006314927,0.003074446,-0.000681303,0.633924223,-0.530505887,-0.140718248,-0.019801625,0.003450593,0.003371509,0.003292426,0.003134259
8000,-0.006749763,0.003665861,-0.000500389,0.712985875,-0.490178399,-0.120137431,-0.014433002,0.00388123,0.003780584,0.003679938,0.003478645
8001,-0.015087229,0.002113239,-0.004766948,0.702209785,-0.495489168,-0.122754758,-0.015068731,0.003826222,0.003532261,0.003238301,0.002650379
8002,-0.004759832,0.003883319,0.000426058,0.792201925,-0.452846563,-0.102535005,-0.010513427,0.004314811,0.004237927,0.004161042,0.004007273
8003,-0.007507041,0.003323611,-0.00100865,0.777853423,-0.459391072,-0.105520078,-0.011134487,0.004236837,0.004126,0.004015162,0.003793488
8004,-0.025148852,0.006209139,-0.006334058,1.215607877,-0.296529706,-0.043964933,-0.001932915,0.006659168,0.005528023,0.004396879,0.00213459
8005,-0.006722426,0.002398168,-0.00125007,0.642536318,-0.525956737,-0.138315245,-0.019131107,0.003497989,0.003432693,0.003367397,0.003236805
8006,-0.006669098,0.00068374,-0.002257395,0.480205342,-0.618656342,-0.191367835,-0.036621648,0.002613062,0.002576316,0.002539569,0.002466075
8007,-0.013739875,0.001911512,-0.004349043,0.955643384,-0.384564642,-0.073944982,-0.00546786,0.005210495,0.00497159,0.004732685,0.004254876
8008,-0.008416526,0.00366805,-0.001165781,0.791443525,-0.453190131,-0.102690648,-0.010545369,0.004310891,0.00414726,0.003983629,0.003656368
8009,-0.008548133,0.0001527,-0.003327633,0.460655477,-0.630869989,-0.198998472,-0.039600392,0.002506645,0.002453933,0.002401221,0.002295798
8010,-0.012245386,0.005166275,-0.001798389,1.054732578,-0.348285554,-0.060651414,-0.003678594,0.005752457,0.005409688,0.005066919,0.00438138
8011,-0.01431049,0.004821232,-0.002831456,0.976118334,-0.376770762,-0.070978104,-0.005037891,0.005323909,0.004861167,0.004398424,0.003472939
8012,-0.011526793,0.004710318,-0.001784526,0.913661402,-0.401053116,-0.080421801,-0.006467666,0.004980778,0.004673095,0.004365411,0.003750044
8013,-0.011791082,0.002261091,-0.003359778,0.848286575,-0.428147903,-0.091655313,-0.008400696,0.00462294,0.004426812,0.004230684,0.003838427
8014,-0.006256031,0.002922241,-0.000749068,0.640495641,-0.527031141,-0.138880912,-0.019287908,0.003486424,0.003411541,0.003336658,0.003186893
8015,-0.013798891,0.003700847,-0.003299048,0.827605153,-0.437094809,-0.095525936,-0.009125204,0.004509711,0.004201796,0.003893882,0.003278053
8016,-0.020230844,0.005985421,-0.004501085,1.207203576,-0.299032333,-0.044710168,-0.001998999,0.006602427,0.005788045,0.004973664,0.0033449
8017,-0.026023478,0.001716028,-0.009379774,0.953081051,-0.385551289,-0.074324898,-0.00552419,0.005203813,0.004473844,0.003743874,0.002283936
8018,-0.016155974,0.004220825,-0.003929895,1.024327354,-0.35903789,-0.064454103,-0.004154331,0.005586042,0.005169659,0.004753277,0.003920511
8019,-0.006040915,0.003079158,-0.000568871,0.718783518,-0.487344742,-0.118752449,-0.014102144,0.003914019,0.003840988,0.003767958,0.003621897
8020,-0.021770743,0.001887324,-0.007575903,0.900675172,-0.406295248,-0.082537914,-0.006812507,0.004917689,0.00435447,0.003791251,0.002664813
8021,-0.024593575,0.00023933,-0.009693832,0.846330982,-0.428986005,-0.092014496,-0.008466668,0.004617224,0.004056958,0.003496693,0.002376162
8022,-0.013299331,0.003714799,-0.003090853,0.982194486,-0.374488387,-0.070120776,-0.004916923,0.005355606,0.005070737,0.004785869,0.004216131
8023,-0.017160255,0.005749721,-0.00341427,1.100843124,-0.33259055,-0.055308237,-0.003059001,0.00600597,0.005425257,0.004844543,0.003683116
8024,-0.013735295,0.000712273,-0.005066755,0.730250724,-0.481788179,-0.116059925,-0.013469906,0.003977401,0.003792809,0.003608218,0.003239035
8025,-0.005039676,0.003553225,0.000116064,0.741479467,-0.476408563,-0.11348256,-0.012878291,0.004037573,0.003970639,0.003903704,0.003769834
8026,-0.016011068,0.000260474,-0.006248143,0.763772949,-0.46590527,-0.10853386,-0.011779599,0.004161403,0.003930799,0.003700196,0.00323899
8027,-0.011407753,0.005756953,-0.001108929,1.080506126,-0.339423691,-0.057604221,-0.003318246,0.005891266,0.005571767,0.005252269,0.004613272
8028,-0.008823948,0.003100756,-0.001669125,0.722715117,-0.485432459,-0.117822336,-0.013882103,0.003935978,0.003781512,0.003627046,0.003318114
8029,-0.005691012,0.003428605,-0.000219242,0.634758217,-0.530063633,-0.140483728,-0.019735678,0.003454996,0.003381898,0.0033088,0.003162604
